구분,화장실명,소재지도로명주소,소재지지번주소,전화번호,개방시간상세
공중화장실,이문고가,서울특별시 동대문구 한천로 460,서울특별시 동대문구 이문동 184-85,02-2127-4612,24시간 개방
공중화장실,이문1제방,서울특별시 동대문구 한천로58길 240,서울특별시 동대문구 이문2동 353,02-2127-4612,24시간 개방
공중화장실,제1체육공원,서울특별시 동대문구 장안벚꽃로 50,서울특별시 동대문구 장안동 481-5,02-2127-4612,24시간 개방
공중화장실,장안1,서울특별시 동대문구 천호대로87길 43,서울특별시 동대문구 장안1동 449,02-2127-4612,24시간 개방
공중화장실,전농1,서울특별시 동대문구 전농로31나길 8-2,서울특별시 동대문구 전농1동 604-4,02-2127-4612,24시간 개방
공중화장실,청량리,서울특별시 동대문구 약령시로 132-41,서울특별시 동대문구 청량리동 341,02-2127-4612,24시간 개방
공중화장실,전곡마을마당,서울특별시 동대문구 전농로25길 17-20,서울특별시 동대문구 전농1동 199-85,02-2127-4612,24시간 개방
공중화장실,장안2,서울특별시 동대문구 장한로26나길 6,서울특별시 동대문구 장안2동 343,02-2127-4612,24시간 개방
공중화장실,장평교,서울특별시 동대문구 장안벚꽃로 134,서울특별시 동대문구 장안1동 481-3,02-2127-4612,24시간 개방
공중화장실,장안1제방,서울특별시 동대문구 장안벚꽃로 50,서울특별시 동대문구 장안동 481-5,02-2127-4612,24시간 개방
공중화장실,청량리청과물시장,서울특별시 동대문구 홍릉로1길 68-3,서울특별시 동대문구 제기동 647-11,02-2127-4612,24시간 개방
공중화장실,성북천교,서울특별시 동대문구 청계천로7길 4,서울특별시 동대문구 용두동 255-47,02-2127-4612,24시간 개방
공중화장실,정릉천 제방,서울특별시 동대문구 정릉천동로 29,서울특별시 동대문구 용두동 696-1,02-2127-4612,24시간 개방
공중화장실,황학교,서울특별시 동대문구 난계로 230,서울특별시 동대문구 신설동 109-7,02-2127-4612,24시간 개방
공중화장실,우산각공원,서울특별시 동대문구 천호대로4길 22,서울특별시 동대문구 신설동 109-4,02-2127-4612,24시간 개방
공중화장실,정릉천 제기1교,서울특별시 동대문구 약령시로9길 78,서울특별시 동대문구 제기동 135-126,02-2127-4612,24시간 개방
공중화장실,홍릉,서울특별시 동대문구 홍릉로 109-3,서울특별시 동대문구 청량리동 산1-218,02-2127-4612,24시간 개방
개방화장실,서울약령시장,서울특별시 동대문구 약령중앙로 26,서울특별시 동대문구 제기동 1082,02-2127-4269,24시간 개방
공중화장실,신설동역(1),서울특별시 동대문구 신설동 76-5,서울특별시 동대문구 왕산로 18-2,02-6110-1261,05:00-24:00
공중화장실,제기동역(1),서울특별시 동대문구 제기동 65,서울특별시 동대문구 왕산로 123-1,02-6110-1251,05:00-24:00
공중화장실,청량리역(1),서울특별시 동대문구 전농동 620-69,서울특별시 동대문구 왕산로 200,02-6110-1241,05:00-24:00
공중화장실,신설동역(2),서울특별시 동대문구 신설동 76-5,서울특별시 동대문구 왕산로 18-2,02-6110-1371,05:00-24:00
공중화장실,용두역(내선 대합실),서울특별시 동대문구 용두동 47-1,서울특별시 동대문구 고산자로 397-1,02-6110-1361,05:00-24:00
공중화장실,용두역(외선 대합실),서울특별시 동대문구 용두동 47-1,서울특별시 동대문구 고산자로 397-1,02-6110-1361,05:00-24:00
공중화장실,용두역(내선 승강장),서울특별시 동대문구 용두동 47-1,서울특별시 동대문구 고산자로 397-1,02-6110-1361,05:00-24:00
공중화장실,용두역(외선 승강장),서울특별시 동대문구 용두동 47-1,서울특별시 동대문구 고산자로 397-1,02-6110-1361,05:00-24:00
공중화장실,장한평역(5),서울특별시 동대문구 장안동 472-3,서울특별시 동대문구 천호대로 381-1,02-6311-5431,05:00-24:00
공중화장실,장안1동공영주차장,서울특별시 동대문구 답십리로66길 75,서울특별시 동대문구 장안동 392-3,02-2290-6440,24시간 개방
개방화장실,동대문구정보화도서관,서울특별시 동대문구 회기로10길 60,서울특별시 동대문구 청량리동 206-19,02-960-1959,09:00-18:00
개방화장실,장안종합사회복지관,서울특별시 동대문구 한천로18길 48,서울특별시 동대문구 장안동 395-2,02-2127-5034,12시간
개방화장실,동대문종합사회복지관,서울특별시 동대문구 약령시로5길 22,서울특별시 동대문구 제기동 220,02-2127-5034,15시간
개방화장실,동대문구청,서울특별시 동대문구 천호대로 145,서울특별시 동대문구 용두동 39-9,02-2127-4040,"09:00-18:00+공휴일, 국경일 미개방"
공중화장실,숲나루공원,서울특별시 광진구 구의동 38-17,서울특별시 광진구 구의동 38-17,02-450-1375,00:00~00:00
공중화장실,토요마당,서을특별시 광진구 용마도시자연공원,서을특별시 광진구 용마도시자연공원,02-450-1375,00:00~00:00
공중화장실,게이트볼장,서을특별시 광진구 용마도시자연공원,서을특별시 광진구 용마도시자연공원,02-450-1375,00:00~00:00
공중화장실,홍련봉공원,서을특별시 광진구 용마도시자연공원,서을특별시 광진구 용마도시자연공원,02-450-1375,00:00~00:00
개방화장실,서울시립대 지하주차장,서울특별시 동대문구 서울시립대로 163,서울특별시 동대문구 전농동 694,02-6490-6117,06:00-21:00
개방화장실,용신동 주민센터,서울특별시 동대문구 천호대로27길 35,서울특별시 동대문구 용두동 792-5,02-2171-6022,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,제기동 주민센터,서울특별시 동대문구 약령시로 71,서울특별시 동대문구 제기동 830-1,02-2171-6062,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,전농1동 주민센터,서울특별시 동대문구 서울시립대로9길 21,서울특별시 동대문구 전농동 678-1,02-2171-6102,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,전농2동 주민센터,서울특별시 동대문구 사가정로 137,서울특별시 동대문구 전농동 688-2,02-2171-6142,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,답십리1동 주민센터,서울특별시 동대문구 사가정로 30,서울특별시 동대문구 답십리동 477-9,02-2171-6222,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,답십리2동 주민센터,서울특별시 동대문구 힌천로11길 18,서울특별시 동대문구 답십리동 10-2,02-2171-6242,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,장안1동 주민센터,서울특별시 동대문구 한천로18길 52,서울특별시 동대문구 장안동 395-3,02-2171-6282,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,장안2동 주민센터,서울특별시 동대문구 사가정로 230-1,서울특별시 동대문구 장안동 286-3,02-2171-6342,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,청량리동 주민센터,서울특별시 동대문구 왕산로43다길 5,서울특별시 동대문구 청량리동 57-6,02-2171-6362,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,회기동 주민센터,서울특별시 동대문구 회기로25길 12-1,서울특별시 동대문구 회기동 347-8,02-2171-6402,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,휘경1동 주민센터,서울특별시 동대문구 외대역동로6길 3,서울특별시 동대문구 휘경동 373,02-2171-6431,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,휘경2동 주민센터,서울특별시 동대문구 한천로 329,서울특별시 동대문구 휘경동 367-1,02-2171-6442,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,서울과학기술대학교 대학본부,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 다산관,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 창학관,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 혜성관/제2창업보육센터,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 청운관,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 창조관,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 도예실습실,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 창업보육센터,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 프론티어관,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,동진빌딩,서울특별시 광진구 천호대로112길 10(능동),서울특별시 광진구 능동 222-5,02-450-1375,10:00~22:00
개방화장실,이문1동 주민센터,서울특별시 동대문구 외대역동로 114-1,서울특별시 동대문구 이문동 120-1,02-2171-6462,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,이문2동 주민센터,서울특별시 동대문구 신이문로 27-5,서울특별시 동대문구 이문동 237-1,02-2171-6502,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,동대문구 보훈회관,서울특별시 동대문구 전농로30길 7,서울특별시 동대문구 전농동 144-1,02-2127-4782,"(평일)09:00-18:00+공휴일, 국경일 미개방"
개방화장실,경동광성상가,서울특별시 동대문구 고산자로40길 10,서울특별시 동대문구 제기동 990,02-2127-4269,24시간 개방
개방화장실,동부시장,서울특별시 동대문구 천호대로 281,서울특별시 동대문구 답십리동 495-1,02-2127-4269,24시간 개방
개방화장실,동서시장,서울특별시 동대문구 왕산로33길 17,서울특별시 동대문구 제기동 648,02-2127-4269,24시간 개방
개방화장실,청량리수산시장,서울특별시 동대문구 고산자로32길 65,서울특별시 동대문구 용두동 12-19,02-2127-4269,24시간 개방
개방화장실,이문점 현대자동차,서울특별시 동대문구 이문로 79,서울특별시 동대문구 이문동 324-34,02-966-4851,08:30-18:30
개방화장실,경동시장 성동상가,서울특별시 동대문구 고산자로40길 10,서울특별시 동대문구 제기동 990,02-959-0327,08:30-20:00
개방화장실,답십리우성 고미술상가,서울특별시 동대문구 고미술로 99,서울특별시 동대문구 답십리동 961-9,02-2246-3222,06:00-22:00
개방화장실,청량리수산시장,서울특별시 동대문구 고산자로32길 65,서울특별시 동대문구 용두동 12-19,02-967-4210,24시간
개방화장실,제이빌딩,서울특별시 동대문구 장한로 53,서울특별시 동대문구 장안동 429-2,02-2213-2893,09:00-22:00
개방화장실,서울과학기술대학교 하이테크관,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 중앙도서관,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 중앙도서관 별관,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 제1학생회관,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,서울과학기술대학교 국제관,서울특별시 노원구 공릉로 232,서울특별시 노원구 공릉동 172,02-970-6114,06:00~23:00
개방화장실,동서울농협장안동지점,서울특별시 동대문구 한천로 193,서울특별시 동대문구 장안동 111-1,02-2245-8215,09:00-21:00
개방화장실,현대썬앤빌 청계,서울특별시 동대문구 고미술로 71,서울특별시 동대문구 답십리동 530-15,02-6365-5800,24시간
개방화장실,서흥빌딩,서울특별시 동대문구 장한로 40,서울특별시 동대문구 장안동 435-5,02-2245-8084,07:00-23:00
개방화장실,대진빌딩,서울특별시 동대문구 장한로 160,서울특별시 동대문구 장안동 310-3,02-2214-4321,24시간
개방화장실,대흥빌딩,서울특별시 동대문구 장한로 158,서울특별시 동대문구 장안동 310-4,02-2213-7344,07:00-23:00
개방화장실,삼성생명 장안동빌딩,서울특별시 동대문구 천호대로 401,서울특별시 동대문구 장안동 416-8,02-2217-2568,07:00-21:00
개방화장실,서울특별시 새마을회관,서울특별시 동대문구 천호대로 389,서울특별시 동대문구 장안동 415-9,02-2216-1881,07:00-22:00
개방화장실,용헌빌딩,서울특별시 동대문구 천호대로 393,서울특별시 동대문구 장안동 415-7,02-2216-3668,06:00-23:00
개방화장실,동부상사(시장),서울특별시 동대문구 천호대로 281,서울특별시 동대문구 답십리동 495-1,02-2244-4457,24시간
